study_id,project_name,study_phase,protocol_version,designation,variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P00_canonical,baseline_voltage,exceeds,-79.85927849311338,-80.88379202736964,1.0245135342562577,0.5,r-f821a906ac6ddfedc3f9,r-8994c88bd67be5d91e91
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P02_weak_step,baseline_voltage,exceeds,-80.85507768249512,-82.96929779815673,2.1142201156616096,0.5,r-57ea9af033cb1e2a1b46,r-de8e23b11968d5c823f6
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P02_weak_step,voltage_deflection,exceeds,12.002843521118322,13.77944349670426,1.7765999755859383,0.6001421760559161,r-57ea9af033cb1e2a1b46,r-de8e23b11968d5c823f6
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P04_step_2x,first_isi,exceeds,14.269999999987022,13.569999999987658,0.6999999999993634,0.5,r-57ea9af033cb1e2a1b46,r-de8e23b11968d5c823f6
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P05_long_step,first_isi,exceeds,180.0999999998362,188.60999999982846,8.50999999999226,3.6019999999967243,r-a413bdc9ef17abaeb327,r-56ec401dfaed699cf114
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P07_hyperpolarizing_step,baseline_voltage,exceeds,-80.85507768249512,-82.96929779815673,2.1142201156616096,0.5,r-57ea9af033cb1e2a1b46,r-de8e23b11968d5c823f6
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P07_hyperpolarizing_step,minimum_voltage,exceeds,-113.25279235839844,-119.65390014648415,6.40110778808571,0.5,r-57ea9af033cb1e2a1b46,r-de8e23b11968d5c823f6
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,1,P07_hyperpolarizing_step,sag_ratio,exceeds,0.47187821963878296,0.5522438440719509,0.08036562443316797,0.02359391098193915,r-57ea9af033cb1e2a1b46,r-de8e23b11968d5c823f6
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,2,P00_canonical,baseline_voltage,exceeds,-79.85926746440819,-80.8838026444991,1.0245351800909077,0.5,r-1175b1c4f005ecbea9cd,r-e957f6b181b3ccad82ae
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,2,P02_weak_step,baseline_voltage,exceeds,-80.85507637278239,-82.9692803548177,2.1142039820353062,0.5,r-2cb2390f7c947ffeefc6,r-d1e052205398bf67f922
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,2,P02_weak_step,voltage_deflection,exceeds,12.002842724100901,13.779426811727035,1.7765840876261336,0.6001421760559161,r-2cb2390f7c947ffeefc6,r-d1e052205398bf67f922
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,2,P04_step_2x,first_isi,exceeds,14.229999999987058,13.529999999987695,0.6999999999993634,0.5,r-2cb2390f7c947ffeefc6,r-d1e052205398bf67f922
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_gate_slope-039828a4db,bbp2015_soma,2,P05_long_step,first_isi,exceeds,180.17999999983613,188.71999999982836,8.539999999992233,3.6019999999967243,r-019eab9c744398314e93,r-713feb4726de9610ac0f
